transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate
TXN_97fccf47d5ed,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,349.33,2026-08-18 00:17:58,37,0.0447
TXN_a624096350d0,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,1543.58,2026-08-25 00:17:58,37,0.0771
TXN_ed289bb99b42,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,1285.02,2026-08-28 00:17:58,37,0.0406
TXN_2632165fe490,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,861.39,2026-08-29 00:17:58,37,0.0594
TXN_0957cb2eb28e,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,345.71,2026-09-03 00:17:58,37,0.0497
TXN_de78c3f9935d,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,2784.59,2026-09-08 00:17:58,37,0.0553
TXN_2dbdec560cc3,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,1241.96,2026-09-12 00:17:58,37,0.1126
TXN_7831d3b02d5f,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,2383.3,2026-09-22 00:17:58,37,0.0858
TXN_805746ac7fd4,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,2554.77,2026-09-30 00:17:58,37,0.0689
TXN_fd46fba6caf7,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1513.6,2026-08-15 07:55:32,644,0.0646
TXN_e70d1295302b,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1667.12,2026-08-19 07:55:32,644,0.0275
TXN_6ac954e4e23c,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,743.75,2026-08-25 07:55:32,644,0.0673
TXN_5a65c400233f,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1178.23,2026-09-04 07:55:32,644,0.138
TXN_f773d9335160,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,2101.77,2026-09-12 07:55:32,644,0.1367
TXN_58d37b2a690f,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,659.78,2026-09-14 07:55:32,644,0.0518
TXN_de457617184c,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1996.72,2026-09-15 07:55:32,644,0.0776
TXN_b56c9e77fb13,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1907.25,2026-09-23 07:55:32,644,0.0458
TXN_d563d71ce8ba,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1872.34,2026-09-26 07:55:32,644,0.1187
TXN_2c3f8d0c2520,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1126.65,2026-10-02 07:55:32,644,0.0394
TXN_b1c732e4b148,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,1282.64,2026-06-19 23:20:51,344,0.3866
TXN_be394e5e2363,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,12271.96,2026-06-26 23:20:51,344,0.4436
TXN_0973b1ac58f6,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,8307.43,2026-06-30 23:20:51,344,0.4389
TXN_c216dffd3a54,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,2587.15,2026-07-07 23:20:51,344,0.396
TXN_9ee3ab25198a,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,3044.06,2026-07-14 23:20:51,344,0.5244
TXN_813c020e4509,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,1939.78,2026-07-24 23:20:51,344,0.2048
TXN_22928a18302a,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,526.28,2026-07-29 23:20:51,344,0.4518
TXN_19e766dee4c8,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,2264.66,2026-07-31 23:20:51,344,0.4387
TXN_4b88b7704aee,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,3842.69,2026-08-02 23:20:51,344,0.3328
TXN_3dc67bcbabcd,ACC_912d4c8ed3bd,DEV_54f4b2ac7aa9,10.250.2.1,CARD_b72f82ed5e2c,1499.42,2026-08-11 23:20:51,344,0.2813
TXN_5d3099fd7952,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,899.8,2026-08-11 02:44:36,1807,0.1225
TXN_800445d6c9dc,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,894.8,2026-08-12 02:44:36,1807,0.1036
TXN_636cdb95b0e0,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,1188.32,2026-08-13 02:44:36,1807,0.131
TXN_c098404a0778,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,952.53,2026-08-19 02:44:36,1807,0.0199
TXN_bf95f3663fdd,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,640.09,2026-08-23 02:44:36,1807,0.1636
TXN_2eab2146d446,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,1185.75,2026-08-31 02:44:36,1807,0.1642
TXN_5117f46a4023,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,1470.02,2026-09-06 02:44:36,1807,0.1479
TXN_52c3fb833f71,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,1256.76,2026-09-16 02:44:36,1807,0.1509
TXN_e744ec04eba1,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,346.63,2026-09-26 02:44:36,1807,0.047
TXN_4cddfdc4fe9e,ACC_c26c81e96784,DEV_a0d5f82a9c47,23.22.239.128,CARD_3f3858a5b6cc,1658.99,2026-09-27 02:44:36,1807,0.0656
TXN_dc0ad03c8635,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,534.91,2026-08-27 10:09:54,733,0.054
TXN_4bf93485c1f0,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,1453.61,2026-08-28 10:09:54,733,0.0896
TXN_a1a4ce469fca,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,1496.26,2026-09-02 10:09:54,733,0.1669
TXN_ecea44ef8fb2,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,430.2,2026-09-11 10:09:54,733,0.1372
TXN_f80083e95187,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,1950.08,2026-09-21 10:09:54,733,0.093
TXN_078e0a4b8f3c,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,3491.53,2026-09-28 10:09:54,733,0.0417
TXN_06cc54603b2e,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,916.34,2026-10-03 10:09:54,733,0.0255
TXN_e8798f4d8e21,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,1453.8,2026-10-10 10:09:54,733,0.1375
TXN_c6963547139b,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,823.38,2026-10-16 10:09:54,733,0.0148
TXN_de505e655da2,ACC_0dd9f0134c5c,DEV_37ce2bafa528,172.46.143.219,CARD_cac2227e9b82,530.76,2026-10-19 10:09:54,733,0.0333
TXN_23f6c15c59fc,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,2084.14,2026-07-24 01:33:20,898,0.0735
TXN_06a47cab9dfb,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,1478.06,2026-08-02 01:33:20,898,0.1587
TXN_70edf00c5e46,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,715.55,2026-08-03 01:33:20,898,0.0356
TXN_28103c5312ab,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,544.08,2026-08-13 01:33:20,898,0.1155
TXN_8a6ed4adf735,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,3646.89,2026-08-16 01:33:20,898,0.1395
TXN_a24495af0d4c,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,468.73,2026-08-21 01:33:20,898,0.1028
TXN_2c1ad0c6aa90,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,1618.75,2026-08-24 01:33:20,898,0.0608
TXN_a402814df206,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,1229.28,2026-09-02 01:33:20,898,0.0711
TXN_8986382efe0a,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,1809.01,2026-09-10 01:33:20,898,0.0404
TXN_484163927946,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,2919.0,2026-09-16 01:33:20,898,0.0739
TXN_e1eb692b2d18,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,221.89,2026-08-13 20:01:56,614,0.0403
TXN_4a550eca99ed,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,579.7,2026-08-21 20:01:56,614,0.1672
TXN_5abd6945da67,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,1018.54,2026-08-24 20:01:56,614,0.1256
TXN_a9835a09b28c,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,3100.85,2026-08-26 20:01:56,614,0.1625
TXN_de0d7cb5c0bf,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,845.49,2026-09-01 20:01:56,614,0.1023
TXN_73ccdaa05955,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,750.65,2026-09-10 20:01:56,614,0.1458
TXN_a98cc7699687,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,279.59,2026-09-17 20:01:56,614,0.0598
TXN_4fbfdea498bf,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,707.83,2026-09-20 20:01:56,614,0.0396
TXN_d419402fd713,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,1581.13,2026-09-25 20:01:56,614,0.15
TXN_f1f6630ce7ee,ACC_aa1c075d0baf,DEV_e9b5f6ec5994,185.82.25.161,CARD_4277bfada46a,1022.66,2026-09-27 20:01:56,614,0.0918
TXN_9b1f7623a6ed,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,697.36,2026-08-17 06:43:59,524,0.105
TXN_5488482a9d94,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,3683.91,2026-08-23 06:43:59,524,0.0199
TXN_869c8cc375df,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,913.44,2026-08-24 06:43:59,524,0.1489
TXN_95a2aca25087,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,1188.23,2026-08-27 06:43:59,524,0.1502
TXN_47c290a44f0e,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,672.14,2026-09-04 06:43:59,524,0.0918
TXN_fcd46c1bb1f3,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,528.53,2026-09-09 06:43:59,524,0.1114
TXN_d51409448de8,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,1727.6,2026-09-15 06:43:59,524,0.0606
TXN_065e44b86c64,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,385.69,2026-09-22 06:43:59,524,0.0194
TXN_0cd7b1423646,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,1491.19,2026-09-27 06:43:59,524,0.035
TXN_20f46361b023,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,186.87,2026-10-02 06:43:59,524,0.1037
TXN_2e393b7c0902,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,3267.93,2026-06-24 19:10:02,154,0.5233
TXN_c140e85182b6,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,960.36,2026-07-04 19:10:02,154,0.2283
TXN_56538cfe4a72,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,1130.1,2026-07-09 19:10:02,154,0.291
TXN_e082e3ca17a4,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,1907.86,2026-07-18 19:10:02,154,0.2194
TXN_7849000b118c,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,833.77,2026-07-24 19:10:02,154,0.2702
TXN_4c66f7366ce6,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,468.79,2026-07-31 19:10:02,154,0.4126
TXN_8f95b565f9bb,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,2078.05,2026-08-03 19:10:02,154,0.2269
TXN_910bbf4e49ef,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,4805.91,2026-08-09 19:10:02,154,0.2583
TXN_f4d95e481530,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,2991.75,2026-08-17 19:10:02,154,0.332
TXN_5b8052a31fda,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,6675.11,2026-08-20 19:10:02,154,0.2099
TXN_deb492a6f2de,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,355.63,2026-06-15 14:49:31,129,0.1703
TXN_7854b8c61ffe,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,849.31,2026-06-24 14:49:31,129,0.1603
TXN_1bafd79f10fc,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,1121.29,2026-07-02 14:49:31,129,0.0483
TXN_b238d19ece33,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,629.23,2026-07-03 14:49:31,129,0.0798
TXN_eeabd87959db,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,1152.98,2026-07-07 14:49:31,129,0.0668
TXN_181adc018a72,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,2178.08,2026-07-10 14:49:31,129,0.0453
TXN_61376f63fe2c,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,1520.29,2026-07-11 14:49:31,129,0.0896
TXN_ccd5952b766e,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,2411.15,2026-07-15 14:49:31,129,0.047
TXN_a056d0d66a19,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,1318.22,2026-07-18 14:49:31,129,0.0984
TXN_01b37e2b7d65,ACC_a7f7b1ceb60e,DEV_fecf2d7892a4,186.63.89.223,CARD_a93ab27cafa0,1026.25,2026-07-19 14:49:31,129,0.0781
TXN_60bf216e3929,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,9579.71,2026-06-01 14:50:30,1141,0.286
TXN_1d73676b3ecf,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,2710.79,2026-06-09 14:50:30,1141,0.2215
TXN_1e4cf5fa8739,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,12003.12,2026-06-14 14:50:30,1141,0.4351
TXN_3ad1bc30b4d7,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,5535.66,2026-06-17 14:50:30,1141,0.5028
TXN_aabde4f2e3e4,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,1346.11,2026-06-25 14:50:30,1141,0.5333
TXN_b25f57c957bb,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,2037.51,2026-07-02 14:50:30,1141,0.324
TXN_b3a30d187716,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,9490.31,2026-07-04 14:50:30,1141,0.3686
TXN_6e333f53eff0,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,6677.54,2026-07-12 14:50:30,1141,0.2321
TXN_d0daa7719e3a,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,4736.66,2026-07-13 14:50:30,1141,0.3712
TXN_07030d363ed7,ACC_64d792b01fc9,RING_DEVICE_005,211.196.178.183,CARD_bc6a94732e07,4259.79,2026-07-21 14:50:30,1141,0.3454
TXN_b31a47a58ddb,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,478.14,2026-07-10 19:26:01,309,0.1721
TXN_4b1fdb1cac64,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,542.36,2026-07-16 19:26:01,309,0.1432
TXN_596cc478b2f2,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,1276.45,2026-07-25 19:26:01,309,0.0385
TXN_d3a5fc80381e,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,4341.27,2026-08-02 19:26:01,309,0.1763
TXN_98edcf7387b7,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,636.81,2026-08-10 19:26:01,309,0.0939
TXN_9fea509c1d84,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,922.61,2026-08-18 19:26:01,309,0.1586
TXN_44a4712435ea,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,882.28,2026-08-20 19:26:01,309,0.0166
TXN_ec61ae92b838,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,1583.93,2026-08-23 19:26:01,309,0.1541
TXN_998c6ba53944,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,1309.15,2026-08-25 19:26:01,309,0.1077
TXN_fecd9c3c7f0c,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,2142.62,2026-08-31 19:26:01,309,0.1482
TXN_6b5748847930,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1325.61,2026-06-03 07:41:42,1144,0.104
TXN_769dddd964b9,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1260.38,2026-06-05 07:41:42,1144,0.1745
TXN_890cf1200e95,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1096.2,2026-06-09 07:41:42,1144,0.0759
TXN_c563ff7f7540,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,2387.04,2026-06-14 07:41:42,1144,0.1142
TXN_d72d8cf28475,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1103.8,2026-06-17 07:41:42,1144,0.1581
TXN_f5e350acb902,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,700.89,2026-06-20 07:41:42,1144,0.0463
TXN_84e3f595bddc,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1694.49,2026-06-29 07:41:42,1144,0.0829
TXN_59e8816cc770,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1019.55,2026-07-04 07:41:42,1144,0.0709
TXN_865fbd77f2cb,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,1963.97,2026-07-14 07:41:42,1144,0.1174
TXN_7ecf321b7b7c,ACC_1b10fd609d73,DEV_2027db32c5dd,40.210.209.88,CARD_93644489a89a,184.7,2026-07-24 07:41:42,1144,0.1461
TXN_1f9bde956a3f,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,7978.92,2026-06-23 14:54:15,978,0.3635
TXN_44c3a2100331,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,2041.19,2026-06-27 14:54:15,978,0.2854
TXN_8b40b1f070f0,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,7686.25,2026-07-07 14:54:15,978,0.3732
TXN_bc817550de4c,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,5609.68,2026-07-08 14:54:15,978,0.1726
TXN_8dfd73e239c9,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,1510.88,2026-07-17 14:54:15,978,0.2631
TXN_0acd828a7a5e,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,1167.55,2026-07-27 14:54:15,978,0.4194
TXN_464f5e4facdb,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,1091.78,2026-07-30 14:54:15,978,0.3612
TXN_adb1fa539820,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,903.59,2026-08-06 14:54:15,978,0.2364
TXN_fb4279fe2c64,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,6942.05,2026-08-08 14:54:15,978,0.3963
TXN_9307db4c665f,ACC_ffb9332e16b8,RING_DEVICE_001,32.251.58.63,CARD_5eca2be547f6,2066.5,2026-08-12 14:54:15,978,0.2669
TXN_50ba260c4ab3,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,3280.35,2026-07-23 13:52:19,472,0.1755
TXN_49fdf2b20e9a,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,720.5,2026-07-31 13:52:19,472,0.1618
TXN_b5485f0dfa10,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,803.47,2026-08-02 13:52:19,472,0.0203
TXN_3cc6da9d5934,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,1533.3,2026-08-08 13:52:19,472,0.0503
TXN_9b2eaddd962b,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,3147.04,2026-08-09 13:52:19,472,0.1161
TXN_1b87930c9940,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,782.2,2026-08-14 13:52:19,472,0.0504
TXN_19867dc603f5,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,1843.45,2026-08-16 13:52:19,472,0.1486
TXN_927fd5576d17,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,1101.01,2026-08-23 13:52:19,472,0.0649
TXN_6643735f95de,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,1545.69,2026-08-29 13:52:19,472,0.0412
TXN_7f5d19672267,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,665.49,2026-09-08 13:52:19,472,0.097
TXN_b61f07c4034f,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,1712.7,2026-07-04 15:12:21,317,0.1706
TXN_1090f246b61e,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,924.77,2026-07-06 15:12:21,317,0.011
TXN_c66a07308e76,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,826.16,2026-07-12 15:12:21,317,0.1645
TXN_c3125a533a6e,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,1073.45,2026-07-15 15:12:21,317,0.0981
TXN_cf63c7f2d61b,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,1610.35,2026-07-16 15:12:21,317,0.1278
TXN_beac2103fcbe,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,990.62,2026-07-18 15:12:21,317,0.1575
TXN_55ec090dbb7d,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,831.07,2026-07-26 15:12:21,317,0.1756
TXN_2eca0a126e0e,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,1011.24,2026-08-03 15:12:21,317,0.0129
TXN_41509983780e,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,995.91,2026-08-11 15:12:21,317,0.0117
TXN_1c11a6e59b13,ACC_00543ce40741,DEV_199f51725fd4,212.250.130.182,CARD_7bfab591165b,1522.97,2026-08-16 15:12:21,317,0.1272
TXN_a0106db002b5,ACC_6881db3fe296,DEV_b1b275e28b2e,19.38.114.49,CARD_791be074383f,863.88,2026-08-01 17:49:55,1736,0.1061
TXN_64de4e146e64,ACC_6881db3fe296,DEV_b1b275e28b2e,19.38.114.49,CARD_791be074383f,850.85,2026-08-11 17:49:55,1736,0.1183
TXN_61c24f00fb7a,ACC_6881db3fe296,DEV_b1b275e28b2e,19.38.114.49,CARD_791be074383f,668.88,2026-08-12 17:49:55,1736,0.173
