transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate,hour,day_of_week,transactions_last_1h,transactions_last_24h,historical_median_amount,has_amount_history,amount_deviation,accounts_per_device,accounts_per_ip,accounts_per_card,is_new_account,amount_vs_global_median,refund_risk,device_sharing_ratio,ip_sharing_ratio,is_fraud_ring,is_behavioral_anomaly,is_fraud,fraud_type,fraud_ring_id
TXN_28eb634366c9,ACC_9ceab3738298,DEV_1b5480d1c4bb,77.196.188.180,CARD_f86d8a218aec,474.24,0,593,0.0648,9,6,0,0,1171.44,1,0.4048350747797582,1,3,1,0,0.40426565736644243,0,0.1,0.1,False,False,False,normal,
TXN_88eb3a5136b1,ACC_dbbb3431f5ef,RING_DEVICE_005,115.211.162.88,CARD_90a9919d8dc4,2343.9,0,59,0.3213,9,6,0,0,1171.52,1,2.0007340890467087,6,3,1,0,1.998056415108815,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_15c2acb75770,ACC_c01875279938,DEV_40a40e087985,8.253.111.71,CARD_36e19048e3a3,1119.77,0,277,0.1222,9,6,0,0,1171.44,1,0.9558918937376221,3,1,3,0,0.9545473919307128,0,0.1,0.1,False,False,False,normal,
TXN_38f6e8f8d72d,ACC_90e06ef1db84,DEV_b7aeb93bfd24,41.159.183.115,CARD_458bc25c7c5c,855.64,0,1509,0.1546,9,6,0,0,1171.36,1,0.7304671492965442,4,2,1,0,0.7293899018830609,0,0.1,0.1,False,False,False,normal,
TXN_af3111d396c7,ACC_c46769163bfe,DEV_c71ecf6154ac,213.10.72.112,CARD_292995c933b0,994.96,0,390,0.0222,9,6,0,0,1171.44,1,0.8493478112408659,3,1,2,0,0.8481531681286175,0,0.1,0.1,False,False,False,normal,
TXN_ce41a9c3be9b,ACC_18d73d269f9b,DEV_81e39e846a25,200.146.52.199,CARD_0dc97576db44,907.55,0,980,0.1547,9,6,0,0,1171.52,1,0.7746773422562141,2,1,3,0,0.7736405561380626,0,0.1,0.1,False,False,False,normal,
TXN_b215dc677f11,ACC_2c364c5fe3fa,DEV_c3a8abe6a399,57.163.33.29,CARD_5e07fa3d9cac,3846.53,0,570,0.1453,9,6,0,0,1171.44,1,3.2835911356962373,4,1,2,0,3.2789726278461155,0,0.1,0.1,False,False,False,normal,
TXN_969fd14b7e0e,ACC_15fb19fde6a2,DEV_d31f5907782e,18.117.216.110,CARD_84c5dadae714,1356.22,0,634,0.0135,9,6,0,0,1171.36,1,1.1578165551154216,3,4,2,0,1.1561090794397701,0,0.1,0.1,False,False,False,normal,
TXN_c366bd952561,ACC_bdd62ae52d2b,DEV_d3fef37327bc,150.250.127.108,CARD_407df3306917,517.46,0,860,0.0948,10,6,0,0,1171.44,1,0.44172983678208017,1,3,2,0,0.44110852534758627,0,0.1,0.1,False,False,False,normal,
TXN_70adf8d4f7f7,ACC_9db68aff115f,DEV_f983aacc1e8c,56.80.29.244,CARD_4bc8e69227f9,1321.77,0,238,0.042,10,6,0,0,1171.44,1,1.1283292358123336,2,2,1,0,1.1267421936935784,0,0.1,0.1,False,False,False,normal,
TXN_7d2fe3de609c,ACC_b19c54530c86,DEV_f4e3e4c20972,13.136.163.248,CARD_220beace08d7,2553.98,0,11,0.1622,10,6,0,0,1171.36,1,2.1803544597732554,3,1,3,1,2.1771390089421954,0,0.1,0.1,False,False,False,normal,
TXN_533f77acbd51,ACC_c084f8db6bfb,DEV_32f84fe97c37,83.186.167.110,CARD_5f877ba9d2c3,1493.63,0,22,0.0594,10,6,0,0,1171.3249999999998,1,1.275162743047404,1,1,1,1,1.2732441671142025,0,0.1,0.1,False,False,False,normal,
TXN_e95f6d748abe,ACC_b45c4fe91ab5,DEV_0766035d0165,159.75.211.150,CARD_c3bd20b6d4c5,670.73,0,962,0.0134,11,6,0,0,1171.29,1,0.5726421296177719,2,6,4,0,0.5717634623089447,0,0.1,0.1,False,False,False,normal,
TXN_00da2f467e0f,ACC_f94103e57971,DEV_662081858685,27.6.67.220,CARD_dfb0480e33cd,1316.39,0,82,0.0221,11,6,0,0,1171.3249999999998,1,1.1238469254903638,4,2,2,0,1.1221560153099932,0,0.1,0.1,False,False,False,normal,
TXN_40ad2b7ce899,ACC_25af5b3688db,RING_DEVICE_005,149.24.235.113,CARD_9019faa0b84e,5282.81,0,1525,0.3551,11,6,0,0,1171.36,1,4.50997985247917,6,2,1,0,4.503328815350911,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_d49a7344e785,ACC_a3e5d3ee36f5,DEV_8116cb8ba715,75.140.153.89,CARD_7bfab591165b,633.88,0,440,0.0779,11,6,0,0,1171.3249999999998,1,0.5411649200691525,2,2,2,0,0.5403506977299268,0,0.1,0.1,False,False,False,normal,
TXN_3813d3de40e7,ACC_310ee96b062a,DEV_b2ef727e8560,16.136.74.59,CARD_fbb55542c921,1152.62,0,56,0.1665,11,6,0,0,1171.3249999999998,1,0.9840309051714938,3,3,1,0,0.9825503584550203,0,0.1,0.1,False,False,False,normal,
TXN_d660a92ec423,ACC_c3e6589a1d12,DEV_860858b60507,56.122.139.204,CARD_5ef3201037a6,35001.69,0,1071,0.1367,12,6,0,0,1171.36,1,29.881240609206397,2,1,2,0,29.83717361839245,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_db953c791b47,ACC_a491c7aa303b,DEV_02e67b169522,166.202.192.40,CARD_c675b1d7357d,1295.45,0,287,0.146,12,6,0,0,1171.44,1,1.1058611623301235,6,2,2,0,1.1043057224935853,0,0.1,0.1,False,False,False,normal,
TXN_57d4b2bcbdd5,ACC_4a92b23da024,DEV_4ce527d05e51,87.228.63.33,CARD_fddd914b9d6b,824.71,0,364,0.6329,12,6,0,0,1171.36,1,0.7040619450894687,2,4,2,0,0.7030236384250143,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_5177e08d25d8,ACC_a1a39a8b33ac,DEV_a90313da1614,212.250.130.182,CARD_ad6b7f4311fe,1511.93,0,146,0.659,12,6,0,0,1171.36,1,1.2907475071711516,1,3,2,0,1.2888439932145017,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_65ff35aa6fce,ACC_cdce6b5d495e,DEV_81857e27a377,10.250.2.1,CARD_085b66aafdbb,1169.21,0,1084,0.9181,12,6,0,0,1171.44,1,0.9980963600355118,3,10,3,0,0.996692495886931,1,0.1,0.1,True,True,True,ring_and_anomaly,RING_002
TXN_340a17397949,ACC_e7488490ac29,DEV_34625f6e8836,201.115.99.248,CARD_4c114a98ae09,784.77,0,449,0.1567,12,6,0,0,1171.36,1,0.6699648272093977,3,2,2,0,0.6689768048487328,0,0.1,0.1,False,False,False,normal,
TXN_e3d169d1aed6,ACC_6034c163f741,DEV_2a19fb7d58be,62.22.177.116,CARD_3a4a6af4e537,1205.8,0,248,0.1138,13,6,0,0,1171.44,1,1.0293314211568667,2,2,1,0,1.0278836235923925,0,0.1,0.1,False,False,False,normal,
TXN_e2ba7560487d,ACC_a6f7e572efbb,DEV_12f3b3ac53bc,91.209.188.108,CARD_c1a74217b02a,595.97,0,1473,0.0346,13,6,0,0,1171.44,1,0.5087499146349792,2,3,2,0,0.5080343366664108,0,0.1,0.1,False,False,False,normal,
TXN_76f9636b540a,ACC_0a44bfa76441,DEV_6c4986c35cf8,57.242.88.129,CARD_93644489a89a,4006.6,0,1339,0.1388,13,6,0,0,1171.52,1,3.420001365747064,3,5,4,0,3.4154242215004813,0,0.1,0.1,False,False,False,normal,
TXN_3e97810899ac,ACC_41fee58c6997,DEV_c4882d06ee96,113.208.175.127,CARD_7971c3522dec,1756.34,0,1689,0.0537,13,6,0,0,1171.52,1,1.4991976236001092,3,3,2,0,1.4971911788524321,0,0.1,0.1,False,False,False,normal,
TXN_927fd5576d17,ACC_cf7e7a01a00b,DEV_6e4375dbf9f1,137.223.70.250,CARD_bb0ef9dbea91,1101.01,0,472,0.0649,13,6,0,0,1171.53,1,0.9398052119877426,1,1,1,0,0.9385554390541219,0,0.1,0.1,False,False,False,normal,
TXN_b9a890505b7d,ACC_c376624d8429,DEV_b2ef727e8560,46.255.106.41,CARD_74982b644b79,4393.84,0,1490,0.0348,14,6,0,0,1171.52,1,3.7505462988254576,3,3,3,0,3.745526771176977,0,0.1,0.1,False,False,False,normal,
TXN_cac803f65f16,ACC_d267ec18ed20,DEV_6eeb817f5ce1,30.240.38.67,CARD_6f8346646d40,1088.39,0,1363,0.0474,14,6,0,0,1171.53,1,0.9290329739742048,4,2,3,0,0.9277975261915112,0,0.1,0.1,False,False,False,normal,
TXN_f5db9e5f3315,ACC_75856f741dd9,DEV_f107f755032c,148.207.214.156,RING_CARD_007,2099.79,0,1118,0.284,14,6,0,0,1171.53,1,1.7923484673887993,1,2,8,0,1.7899649643249875,0,0.1,0.1,True,False,True,fraud_ring,RING_007
TXN_0e51c1ef5ba6,ACC_016b87982cfc,DEV_b0a5ee6b92b3,133.199.106.254,CARD_d3495c1cc4fe,492.72,0,1556,0.1044,14,6,0,0,1171.54,1,0.4205746282670673,3,3,1,0,0.42001892437920363,0,0.1,0.1,False,False,False,normal,
TXN_077774a60e60,ACC_94f9dbb9fa2b,DEV_4d686c53b77d,77.147.36.70,CARD_17249f54d725,5302.72,0,1193,0.1443,14,6,0,0,1171.53,1,4.526320282024361,3,6,2,0,4.520301085168231,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_8c9421a217d0,ACC_b3dc6d5a0592,DEV_b93c5e7e2a53,18.118.35.203,CARD_54f64694f9c0,3154.12,0,1613,0.1737,14,6,0,0,1171.52,1,2.69233133023764,2,1,1,0,2.688728060080641,0,0.1,0.1,False,False,False,normal,
TXN_5b570d089a48,ACC_6ec484c6e101,DEV_f8aabb8bcaae,189.50.81.45,CARD_9873f800cac1,1705.46,0,859,0.0203,14,6,0,0,1171.44,1,1.4558662842313732,1,1,1,0,1.4538185475965184,0,0.1,0.1,False,False,False,normal,
TXN_9537795c4314,ACC_982de5a6dd20,DEV_4b2ed18953ee,140.78.14.93,CARD_08ff877b9f3d,1474.16,0,221,0.1157,14,6,0,0,1171.36,1,1.2585029367572738,2,4,2,0,1.2566469750829006,0,0.1,0.1,False,False,False,normal,
TXN_d095ffa36117,ACC_c1a90aa3f4ff,DEV_0d3e7f99482c,104.203.211.192,CARD_1192ac909ec8,1765.36,0,49,0.1636,14,6,0,0,1171.44,1,1.5069999317079832,1,4,2,0,1.5048802734658038,0,0.1,0.1,False,False,False,normal,
TXN_6451a320e15b,ACC_35b2eda8749f,DEV_52ec65789e4f,178.183.247.210,CARD_549aecff9954,676.27,0,1596,0.0133,14,6,0,0,1171.52,1,0.577258604206501,1,1,3,0,0.5764860326147183,0,0.1,0.1,False,False,False,normal,
TXN_5ca8be29e002,ACC_bc047be86e66,DEV_52463fbcd1a3,87.228.63.33,CARD_355f5db747d8,1463.35,0,256,0.0906,15,6,0,0,1171.44,1,1.2491890323021237,2,4,4,0,1.2474319958400462,0,0.1,0.1,False,False,False,normal,
TXN_f695153dd3d7,ACC_fb1e668112f9,DEV_129169461dbc,207.168.104.137,CARD_17f13a022c2d,2168.64,0,398,0.0745,15,6,0,0,1171.36,1,1.8513864226198606,3,5,2,0,1.848656113341687,0,0.1,0.1,False,False,False,normal,
TXN_447a8c14f6a1,ACC_5f9e958df276,DEV_836ec3e3cf43,32.133.250.131,CARD_78cc854a818a,965.84,0,1637,0.0607,15,6,0,0,1171.3249999999998,1,0.8245704650716071,4,1,1,0,0.8233298382903271,0,0.1,0.1,False,False,False,normal,
TXN_11f9d567da8d,ACC_4c3297f0e2d8,DEV_073e71587450,166.73.118.89,CARD_84d2d76623d7,525.74,0,997,0.091,15,6,0,0,1171.29,1,0.44885553534991335,2,1,2,0,0.44816680732083636,0,0.1,0.1,False,False,False,normal,
TXN_fb71d3838b8c,ACC_6e7cd71b2d3e,DEV_87f6ea95267d,152.220.149.9,CARD_06f1cf9a2cb9,1066.03,0,2,0.0981,15,6,0,0,1171.0900000000001,1,0.9102887053941199,2,3,2,1,0.9087367550656811,0,0.1,0.1,False,False,False,normal,
TXN_744048a30ae4,ACC_26a25cf2daba,DEV_48bd6ceddcf5,71.232.224.186,CARD_befb4f0acc29,2904.61,0,166,0.09,16,6,0,0,1170.89,1,2.4806856322967996,2,3,4,0,2.4760333819229556,0,0.1,0.1,False,False,False,normal,
TXN_d54c6f7e7d48,ACC_594dbfc970e7,DEV_8fc864eeedc5,8.185.144.3,CARD_5a66b3cf0853,1179.29,0,851,0.1499,16,6,0,0,1171.0900000000001,1,1.0070020237556463,1,1,1,0,1.0052851869848007,0,0.1,0.1,False,False,False,normal,
TXN_a3e08f2f471a,ACC_128b8c1c8dc6,DEV_7963ab3f3b08,117.137.222.203,CARD_78f1326f2dbe,2676.56,0,450,0.0498,16,6,0,0,1170.89,1,2.2859192580003245,2,2,3,0,2.2816322703287892,0,0.1,0.1,False,False,False,normal,
TXN_37392ef7f072,ACC_db63b0cac835,DEV_ac9e86e133e9,91.209.188.108,CARD_68f84f3bd0f2,5381.26,0,757,0.1014,17,6,0,0,1170.89,1,4.595871516538701,3,3,3,0,4.587252469972466,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_088df4dbd2f6,ACC_e8047fb4b874,DEV_7f3f972ec9cf,136.225.250.189,CARD_0e052be5bf52,1156.88,0,702,0.1696,17,6,0,0,1171.0900000000001,1,0.9878660051746663,3,1,4,0,0.9861817933832868,0,0.1,0.1,False,False,False,normal,
TXN_ea567187186f,ACC_ced7a44ae024,DEV_abe525d9f456,153.176.83.114,CARD_8ba5fb1995e9,1649.03,0,263,0.0315,17,6,0,0,1170.89,1,1.4083560368608492,1,2,1,0,1.4057148215396942,0,0.1,0.1,False,False,False,normal,
TXN_8db06962c9ec,ACC_0c5005c2ccbe,DEV_abea31ae243a,91.142.130.234,CARD_e883a9902a5b,550.94,0,34,0.152,17,6,0,0,1170.845,1,0.4705490479098429,4,2,3,0,0.46964853506551074,0,0.1,0.1,False,False,False,normal,
TXN_eebb5d085850,ACC_ca5fcf27afdf,DEV_5d4f414927d5,199.151.40.124,CARD_1bc284f3db6d,341.59,0,1262,0.1355,17,6,0,0,1170.8,1,0.29175777246327295,3,2,2,0,0.2911882293771151,0,0.1,0.1,False,False,False,normal,
TXN_34c2d3c956c2,ACC_77ba90f16430,DEV_f0c312019e9d,96.175.86.94,CARD_89610864d8bb,702.81,0,896,0.0556,17,6,0,0,1170.2849999999999,1,0.6005460208410772,2,4,3,0,0.5991100427077205,0,0.1,0.1,False,False,False,normal,
TXN_34e10e0c375b,ACC_68d890b04ae3,DEV_1036faa29b5a,186.214.193.95,CARD_c74ea1dd681c,1214.73,0,798,0.0529,17,6,0,0,1169.77,1,1.0384349060071638,2,2,2,0,1.0354959977495333,0,0.1,0.1,False,False,False,normal,
TXN_4a187f80454e,ACC_bbec1d681f02,DEV_cddce48721dd,76.196.29.29,CARD_bb398250dc48,1153.36,0,427,0.1423,17,6,0,0,1169.65,1,0.9860727568075919,3,2,3,0,0.9831811710951417,0,0.1,0.1,False,False,False,normal,
TXN_8d5f1baf9c28,ACC_39496d27a94a,DEV_f369fce69bb6,94.60.179.154,CARD_cdcec2e27731,1260.88,0,1002,0.1253,18,6,0,0,1169.53,1,1.0781082999153506,2,1,2,0,1.0748365428057522,0,0.1,0.1,False,False,False,normal,
TXN_ad4a38b988e4,ACC_8e4d413039e4,DEV_6259bc864153,69.188.80.168,CARD_6f05d9c92294,1727.17,0,270,0.0405,18,6,0,0,1169.46,1,1.4768953192071554,2,2,3,0,1.472325226538458,0,0.1,0.1,False,False,False,normal,
TXN_47bbcd232d3a,ACC_b02304c0d13a,DEV_876e3991e77b,168.218.64.137,CARD_90da53fce9f5,261.03,0,1107,0.0896,18,6,0,0,1169.53,1,0.22319222251673748,2,1,1,0,0.22251489655525147,0,0.1,0.1,False,False,False,normal,
TXN_69a64432c2cc,ACC_7d0660918a04,DEV_db78bfa57923,223.107.76.35,CARD_08afc59a7fb8,2341.95,0,918,0.0856,18,6,0,0,1169.46,1,2.0025909394079315,3,3,4,0,1.9963941385571435,0,0.1,0.1,False,False,False,normal,
TXN_31da9029c2a1,ACC_4a8160f15201,DEV_18563acb7a1a,77.147.36.70,CARD_a036b39956a1,793.73,0,538,0.1442,18,6,0,0,1169.46,1,0.6787149624613069,2,6,3,0,0.6766147524912837,0,0.1,0.1,False,False,False,normal,
TXN_d02a919e2a93,ACC_526ad32d1552,DEV_12f3b3ac53bc,223.107.76.35,CARD_0ca8403a32bb,2328.02,0,133,0.1446,18,6,0,0,1169.53,1,1.9905603105521021,2,3,2,0,1.9845195168316154,0,0.1,0.1,False,False,False,normal,
TXN_be56c1daecc1,ACC_76ff3ace4d2b,DEV_764f87a8361b,14.241.75.63,CARD_51ed220d7ff1,1750.65,0,290,0.0752,19,6,0,0,1169.46,1,1.496972961879842,2,1,2,0,1.492340741119607,0,0.1,0.1,False,False,False,normal,
TXN_04f4f7b49d06,ACC_ee78bd905322,DEV_fc278e2aa61d,170.26.226.72,CARD_c6f5c367b03b,722.57,0,534,0.0452,19,6,0,0,1169.53,1,0.6178293844535839,1,2,1,0,0.615954445097989,0,0.1,0.1,False,False,False,normal,
TXN_52daedf1198c,ACC_109943d13eef,DEV_48095feddcf8,10.250.6.1,CARD_88fd678a6b99,6263.28,0,645,0.2891,19,6,0,0,1169.65,1,5.354832642243405,3,6,1,0,5.33912999002634,0,0.1,0.1,True,False,True,fraud_ring,RING_006
TXN_ec61ae92b838,ACC_5d839a6174d2,DEV_c0e1c7139189,75.53.97.214,CARD_a99ecc61fbf7,1583.93,0,309,0.1541,19,6,0,0,1169.53,1,1.35433037202979,1,2,1,0,1.3502203581992855,0,0.1,0.1,False,False,False,normal,
TXN_4dc4319565dc,ACC_23297bcb8b7e,DEV_00488e5e8b55,140.131.220.176,RING_CARD_003,2656.48,0,466,0.5208,19,6,0,0,1169.46,1,2.2715441314794864,2,1,10,0,2.2645150840941444,1,0.1,0.1,True,False,True,fraud_ring,RING_003
TXN_c9d26394e243,ACC_5f7d7d1ab816,DEV_1fb5d6db403f,183.196.139.247,CARD_ea465c39ac1c,720.17,0,962,0.1581,19,6,0,0,1169.39,1,0.6158509992389194,1,2,4,0,0.6139085662651629,0,0.1,0.1,False,False,False,normal,
TXN_8ab4688be5c3,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,1862.31,0,355,0.1759,19,6,0,0,1169.275,1,1.5927048812298217,2,2,1,0,1.5875252538168425,0,0.1,0.1,False,False,False,normal,
TXN_42ae36453592,ACC_6e3640308299,DEV_8390ef531ff2,170.42.46.214,CARD_0bbd9dbdbc49,931.68,0,111,0.0115,20,6,0,0,1169.39,1,0.796723077844004,2,3,1,0,0.7942101629031019,0,0.1,0.1,False,False,False,normal,
TXN_2d20fd3691f3,ACC_116bcbb972d7,DEV_032339dde5a4,77.147.36.70,CARD_453a4ea96e80,1105.65,0,1141,0.1042,20,6,0,0,1169.46,1,0.9454363552408804,1,6,1,0,0.9425108047975859,0,0.1,0.1,False,False,False,normal,
TXN_8aa0656767eb,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,1029.86,0,1772,0.1014,20,6,0,0,1169.39,1,0.8806813808908917,3,2,2,0,0.877903656155964,0,0.1,0.1,False,False,False,normal,
TXN_13173acf5133,ACC_9ca53e3f3067,DEV_40dfd0e05fa4,29.162.190.45,CARD_4277bfada46a,777.89,0,1233,0.0561,21,6,0,0,1169.46,1,0.665170249516871,4,2,2,0,0.6631119521946311,0,0.1,0.1,False,False,False,normal,
TXN_2e6f1b80ce9f,ACC_daa2479a5537,DEV_50eb9db23e44,25.223.144.73,CARD_5695f116b843,697.73,0,976,0.1758,21,6,0,0,1169.53,1,0.5965900831958137,4,3,2,0,0.5947795991782386,0,0.1,0.1,False,False,False,normal,
TXN_5f5b2064be94,ACC_7866705eb84d,DEV_76e03a5e6ce8,2.230.67.139,CARD_14f42446f4a8,14178.1,0,1659,0.1525,21,6,0,0,1169.65,1,12.121660325738468,1,2,2,0,12.086114449871705,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_ddf673b63047,ACC_d0fcf38729d3,DEV_76fc6842a1dd,78.207.206.0,CARD_a35ccd170671,2964.7,0,1419,0.1518,21,6,0,0,1169.77,1,2.534429845183241,1,3,2,0,2.527257073199839,0,0.1,0.1,False,False,False,normal,
TXN_83ffa8e62806,ACC_b05736cc12d6,DEV_161058e93c37,95.172.88.188,CARD_3c5b4169baaa,441.64,0,470,0.0683,21,6,0,0,1169.65,1,0.37758303766083867,2,2,3,0,0.3764758032205542,0,0.1,0.1,False,False,False,normal,
TXN_e069e23dceef,ACC_3e8228411a25,RING_DEVICE_005,170.203.255.138,CARD_d77b9ebd186e,2068.99,0,94,0.4009,21,6,0,0,1169.77,1,1.768715217521393,6,1,3,0,1.7637095193037189,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_79f72e710e69,ACC_94969203c58a,DEV_818f5bd43c07,82.231.127.86,CARD_261fcf2d9680,428.21,0,1286,0.0633,21,6,0,0,1170.2849999999999,1,0.36590232293842956,1,2,1,0,0.3650274062518647,0,0.1,0.1,False,False,False,normal,
TXN_c1b46f8d28e6,ACC_eb1fcc8ae1dc,DEV_e1d4b51f7d3c,77.37.76.71,CARD_8caf0596ff2e,6876.15,0,464,0.04,22,6,0,0,1169.77,1,5.878206826983082,1,1,1,0,5.861570723473902,0,0.1,0.1,False,False,False,normal,
TXN_4648d9219e37,ACC_d58b0ace94ab,DEV_93f2b1ac17c2,11.174.136.146,CARD_7dbafc7e407a,2401.34,0,396,0.1194,22,6,0,0,1169.65,1,2.053041508143462,2,2,2,0,2.0470211151744535,0,0.1,0.1,False,False,False,normal,
TXN_8659be40c041,ACC_7b1234883cf2,DEV_b8ef43015e59,32.126.165.147,CARD_66b7608bab97,969.01,0,1343,0.0717,22,6,0,0,1169.53,1,0.8285465101365506,4,1,1,0,0.826032103248685,0,0.1,0.1,False,False,False,normal,
TXN_645dfe794951,ACC_23c6efd82304,DEV_472f4de6d36f,150.184.118.235,CARD_0b5272113181,4001.36,0,760,0.081,22,6,0,0,1169.65,1,3.4209891847988714,2,2,1,0,3.410957386048811,0,0.1,0.1,False,False,False,normal,
TXN_2ba346fb881b,ACC_6868b184343c,DEV_37663e00d6da,40.130.231.170,CARD_d9a3b41862cd,655.19,0,1628,0.1474,22,6,0,0,1169.53,1,0.5602164972253812,2,1,2,0,0.5585163968663955,0,0.1,0.1,False,False,False,normal,
TXN_76325c6bbd92,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,4004.34,1,664,0.1692,23,6,0,0,1169.65,1,3.4235369554995083,3,5,2,0,3.41349768559957,0,0.1,0.1,False,False,False,normal,
TXN_e798bad09106,ACC_0b4036e68156,DEV_05c3ee2122d5,150.250.127.108,CARD_5695f116b843,3646.76,1,1313,0.0758,23,6,0,0,1169.77,1,3.1175017311095345,2,3,2,0,3.108678788498751,0,0.1,0.1,False,False,False,normal,
TXN_fa8821380126,ACC_a21fb1563890,DEV_1945af47c2bf,36.171.151.8,CARD_7e4d17a97614,1888.83,1,934,0.1408,23,6,0,0,1169.65,1,1.614867695464455,2,2,4,0,1.6101322149195711,0,0.1,0.1,False,False,False,normal,
TXN_2f598da98b3d,ACC_534f80d6bbd1,DEV_c8ac7ec374d1,197.0.171.126,CARD_4bd3ca943273,1630.14,1,752,0.0297,0,0,0,0,1169.53,1,1.3938419707061813,2,1,2,0,1.3896120502263252,0,0.1,0.1,False,False,False,normal,
TXN_fef997fc0f3e,ACC_09a0f05170f9,DEV_0560c0c0a0d3,131.89.244.227,CARD_625293cc5db5,398.69,1,160,0.1161,0,0,0,0,1169.53,1,0.34089762554188435,2,2,3,0,0.3398630966081033,0,0.1,0.1,False,False,False,normal,
TXN_968bea51e43b,ACC_42711fb6de3d,DEV_97a5ff9c0d7c,188.231.117.23,CARD_170256e0a00e,1652.54,1,1271,0.098,0,0,0,0,1169.46,1,1.4130795409847279,1,3,1,0,1.4087069193327024,0,0.1,0.1,False,False,False,normal,
TXN_56f2c0501859,ACC_54df9eac2f44,DEV_a2fba1253312,160.107.168.205,CARD_ce2d609813e1,1046.26,1,311,0.1556,1,0,0,0,1169.39,1,0.8947057867777216,2,2,1,0,0.8918838281802759,0,0.1,0.1,False,False,False,normal,
TXN_694b4a513895,ACC_9523f8f149e5,DEV_84506005aca0,172.187.212.82,CARD_69715a532647,447.02,1,12,0.1742,1,0,0,0,1169.275,1,0.38230527463599234,1,3,1,1,0.38106198160413945,0,0.1,0.1,False,False,False,normal,
TXN_51de0df76d60,ACC_06379d01efdf,DEV_a61d2c3dae55,10.250.2.1,CARD_91042d4427e5,3580.65,1,769,0.4529,1,0,0,0,1169.39,1,3.0619810328461847,2,10,1,0,3.052323351149528,0,0.1,0.1,True,False,True,fraud_ring,RING_002
TXN_d604cb9be898,ACC_202decac8c4a,DEV_97f2797bedbc,208.101.24.38,CARD_ec0d78c57cf7,610.88,1,451,0.0496,1,0,0,0,1169.46,1,0.5223607476955175,4,4,2,0,0.5207443589153432,0,0.1,0.1,False,False,False,normal,
TXN_2c1ad0c6aa90,ACC_47a65732fe4d,DEV_0601f3c7b2c0,27.6.67.220,CARD_c90d18351ed1,1618.75,1,898,0.0608,1,0,0,0,1169.39,1,1.3842687212991387,3,2,1,0,1.3799026502655378,0,0.1,0.1,False,False,False,normal,
TXN_b3725768c380,ACC_32a166611989,DEV_11ed46839e64,111.183.12.59,CARD_ce38acf6a2ed,2360.25,1,1206,0.162,1,0,0,0,1169.46,1,2.0182391873172234,1,2,1,0,2.0119939646574427,0,0.1,0.1,False,False,False,normal,
TXN_1d32cd18333a,ACC_96aee2f687bf,DEV_cddce48721dd,114.142.33.59,CARD_7ca1885cef12,754.84,1,782,0.0294,1,0,0,0,1169.46,1,0.6454602979152771,3,2,1,0,0.6434629909043637,0,0.1,0.1,False,False,False,normal,
TXN_527b70f9b070,ACC_86b8a0604f1e,DEV_50692b467eb7,38.222.3.183,CARD_2ebbe3f1e060,1425.71,1,151,0.1178,2,0,0,0,1169.46,1,1.219118225505789,3,3,3,0,1.2153457961452232,0,0.1,0.1,False,False,False,normal,
TXN_219714563ed5,ACC_a43b290a7d27,DEV_24385ae1b637,13.146.163.84,CARD_4ac3475cedab,1606.97,1,176,0.0967,2,0,0,0,1169.39,1,1.374195093168233,4,2,2,0,1.3698607949944164,0,0.1,0.1,False,False,False,normal,
TXN_762c3a1b7c2f,ACC_196ad149ee12,DEV_9511df89852e,184.243.120.198,CARD_f4931ed05d2d,767.45,1,1765,0.0678,2,0,0,0,1169.275,1,0.6563468816146758,2,1,2,0,0.6542123792718376,0,0.1,0.1,False,False,False,normal,
TXN_fd292b01c6ec,ACC_493918cbd45e,DEV_fae65f5faaa4,49.214.13.158,CARD_1bc59893a572,898.86,1,1001,0.0681,2,0,0,0,1169.39,1,0.768657163136336,1,3,1,0,0.7662327698642047,0,0.1,0.1,False,False,False,normal,
TXN_041e88c37b22,ACC_72d153ce6daf,DEV_793fa2df6b6b,28.254.181.192,CARD_b3d06a23524f,350.36,1,727,0.0577,2,0,0,0,1169.46,1,0.2995912643442272,1,2,1,0,0.29866421161206724,0,0.1,0.1,False,False,False,normal,
TXN_c4edbd6b821a,ACC_232fad40ddcf,DEV_4fbb391d1656,48.81.217.65,CARD_43b66186c264,1434.67,1,74,0.1271,3,0,0,0,1169.39,1,1.2268533166864775,2,2,3,0,1.222983743787774,0,0.1,0.1,False,False,False,normal,
